Metadata_Source,Metadata_Plate,Metadata_Well,Metadata_JCP2022,Metadata_PlateType,Metadata_MoA
source_7,CP3-SC1-05,C03,JCP2022_071888,COMPOUND,serotonin receptor antagonist|sodium channel blocker
source_7,CP3-SC1-05,C06,JCP2022_105773,COMPOUND,hydroxy radical formation stimulant
source_7,CP3-SC1-05,C07,JCP2022_025924,COMPOUND,endothelin receptor antagonist
source_7,CP3-SC1-05,C09,JCP2022_015061,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-05,C11,JCP2022_103401,COMPOUND,adrenergic receptor agonist
source_7,CP3-SC1-05,C15,JCP2022_034490,COMPOUND,dihydrofolate reductase inhibitor
source_7,CP3-SC1-05,C18,JCP2022_013491,COMPOUND,DNA synthesis inhibitor
source_7,CP3-SC1-05,C21,JCP2022_091680,COMPOUND,histamine receptor agonist|histamine receptor antagonist
source_7,CP3-SC1-05,D03,JCP2022_073435,COMPOUND,trace amine associated receptor agonist
source_7,CP3-SC1-05,D05,JCP2022_112860,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-05,D11,JCP2022_025823,COMPOUND,glutamate receptor agonist
source_7,CP3-SC1-05,D13,JCP2022_096067,COMPOUND,NFkB pathway inhibitor
source_7,CP3-SC1-05,D17,JCP2022_003720,COMPOUND,glutamate receptor modulator
source_7,CP3-SC1-05,E03,JCP2022_107492,COMPOUND,serine protease inhibitor
source_7,CP3-SC1-05,E07,JCP2022_101394,COMPOUND,histamine receptor antagonist|platelet activating factor receptor antagonist
source_7,CP3-SC1-05,E13,JCP2022_052358,COMPOUND,vitamin B
source_7,CP3-SC1-05,F15,JCP2022_099777,COMPOUND,bacterial antifolate
source_7,CP3-SC1-05,F19,JCP2022_093277,COMPOUND,acetylcholine receptor antagonist
source_7,CP3-SC1-05,G08,JCP2022_087557,COMPOUND,carbonic anhydrase inhibitor
source_7,CP3-SC1-05,G09,JCP2022_025574,COMPOUND,membrane integrity inhibitor
source_7,CP3-SC1-05,G11,JCP2022_071764,COMPOUND,non-nucleoside reverse transcriptase inhibitor
source_7,CP3-SC1-05,G15,JCP2022_075046,COMPOUND,bacterial antifolate
source_7,CP3-SC1-05,G16,JCP2022_075187,COMPOUND,thymidine phosphorylase inhibitor
source_7,CP3-SC1-05,I06,JCP2022_017478,COMPOUND,monoamine oxidase inhibitor
source_7,CP3-SC1-05,I07,JCP2022_114793,COMPOUND,muscle relaxant
source_7,CP3-SC1-05,I08,JCP2022_068690,COMPOUND,tricyclic antidepressant
source_7,CP3-SC1-05,I09,JCP2022_026533,COMPOUND,acetylcholine receptor agonist
source_7,CP3-SC1-05,I13,JCP2022_040932,COMPOUND,dihydropteroate synthase inhibitor
source_7,CP3-SC1-05,I15,JCP2022_003627,COMPOUND,PABA antagonist
source_7,CP3-SC1-05,I17,JCP2022_050168,COMPOUND,sulfonylurea
source_7,CP3-SC1-05,J15,JCP2022_033293,COMPOUND,other antibiotic
source_7,CP3-SC1-05,J17,JCP2022_042065,COMPOUND,acetylcholine receptor antagonist
source_7,CP3-SC1-05,J20,JCP2022_017780,COMPOUND,mucus protecting agent
source_7,CP3-SC1-05,K03,JCP2022_078761,COMPOUND,DNA replication inhibitor|STAT inhibitor
source_7,CP3-SC1-05,K07,JCP2022_073821,COMPOUND,angiotensin receptor antagonist
source_7,CP3-SC1-05,K10,JCP2022_026857,COMPOUND,antiprotozoal agent
source_7,CP3-SC1-05,K12,JCP2022_070180,COMPOUND,serotonin receptor agonist
source_7,CP3-SC1-05,K15,JCP2022_108326,COMPOUND,cyclooxygenase inhibitor|prostanoid receptor antagonist
source_7,CP3-SC1-05,K22,JCP2022_089557,COMPOUND,potassium channel activator
source_7,CP3-SC1-05,L11,JCP2022_043171,COMPOUND,ATPase inhibitor
source_7,CP3-SC1-05,L15,JCP2022_087557,COMPOUND,carbonic anhydrase inhibitor
source_7,CP3-SC1-05,M08,JCP2022_114781,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-05,M10,JCP2022_105060,COMPOUND,bacterial antifolate
source_7,CP3-SC1-05,M14,JCP2022_076606,COMPOUND,IP1 prostacyclin receptor agonist|platelet aggregation inhibitor
source_7,CP3-SC1-05,M16,JCP2022_023282,COMPOUND,acetylcholine receptor antagonist
source_7,CP3-SC1-05,M17,JCP2022_000269,COMPOUND,fungal squalene epoxidase inhibitor
source_7,CP3-SC1-05,M21,JCP2022_046533,COMPOUND,norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)
source_7,CP3-SC1-05,M22,JCP2022_075898,COMPOUND,dopamine synthesis inhibitor
source_7,CP3-SC1-05,N03,JCP2022_114245,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-05,N05,JCP2022_108555,COMPOUND,monoamine oxidase inhibitor
source_7,CP3-SC1-05,N13,JCP2022_109210,COMPOUND,acetylcholinesterase inhibitor
source_7,CP3-SC1-05,N15,JCP2022_083099,COMPOUND,histamine receptor modulator
source_7,CP3-SC1-05,N17,JCP2022_046608,COMPOUND,O6-alkylguanine-DNA alkyltransferase inhibitor
source_7,CP3-SC1-05,N21,JCP2022_087141,COMPOUND,microtubule inhibitor|tubulin polymerization inhibitor
source_7,CP3-SC1-05,O03,JCP2022_056384,COMPOUND,NFkB pathway inhibitor
source_7,CP3-SC1-05,O04,JCP2022_075516,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-05,O05,JCP2022_044528,COMPOUND,angiotensin receptor antagonist
source_7,CP3-SC1-05,O08,JCP2022_037693,COMPOUND,butyrylcholinesterase inhibitor
source_7,CP3-SC1-05,O18,JCP2022_100406,COMPOUND,food preservative
source_7,CP3-SC1-05,O19,JCP2022_093472,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-05,O21,JCP2022_071990,COMPOUND,adrenergic receptor agonist
source_7,CP3-SC1-05,P20,JCP2022_077923,COMPOUND,antihistamine
source_7,CP3-SC1-06,A06,JCP2022_050582,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-06,A10,JCP2022_115134,COMPOUND,HSP inhibitor
source_7,CP3-SC1-06,A12,JCP2022_033540,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-06,A14,JCP2022_104007,COMPOUND,dopamine receptor antagonist|serotonin receptor antagonist
source_7,CP3-SC1-06,A20,JCP2022_020639,COMPOUND,bacterial DNA gyrase inhibitor
source_7,CP3-SC1-06,B06,JCP2022_083557,COMPOUND,sodium channel blocker
source_7,CP3-SC1-06,B08,JCP2022_063370,COMPOUND,acetylcholine precursor
source_7,CP3-SC1-06,B12,JCP2022_110781,COMPOUND,analgesic agent
source_7,CP3-SC1-06,B14,JCP2022_077923,COMPOUND,antihistamine
source_7,CP3-SC1-06,B16,JCP2022_087287,COMPOUND,PPAR receptor agonist
source_7,CP3-SC1-06,C21,JCP2022_078229,COMPOUND,TRPV agonist
source_7,CP3-SC1-06,D03,JCP2022_059194,COMPOUND,benzodiazepine receptor agonist|HDAC inhibitor
source_7,CP3-SC1-06,D04,JCP2022_084674,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-06,D12,JCP2022_013969,COMPOUND,panipenem uptake inhibitor
source_7,CP3-SC1-06,D16,JCP2022_080998,COMPOUND,antispasmodic
source_7,CP3-SC1-06,D17,JCP2022_026731,COMPOUND,adrenergic receptor antagonist
source_7,CP3-SC1-06,E06,JCP2022_007196,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-06,E10,JCP2022_056347,COMPOUND,acetylcholine receptor agonist
source_7,CP3-SC1-06,E12,JCP2022_021857,COMPOUND,sodium channel blocker
source_7,CP3-SC1-06,F04,JCP2022_053421,COMPOUND,T-type calcium channel blocker
source_7,CP3-SC1-06,F06,JCP2022_033127,COMPOUND,adenosine receptor antagonist
source_7,CP3-SC1-06,F10,JCP2022_040977,COMPOUND,DNA directed DNA polymerase inhibitor
source_7,CP3-SC1-06,F12,JCP2022_027006,COMPOUND,other antibiotic
source_7,CP3-SC1-06,F16,JCP2022_010782,COMPOUND,ryanodine receptor activator
source_7,CP3-SC1-06,F18,JCP2022_105904,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-06,F20,JCP2022_012064,COMPOUND,local anesthetic
source_7,CP3-SC1-06,F21,JCP2022_048612,COMPOUND,acetylcholine receptor antagonist
source_7,CP3-SC1-06,G04,JCP2022_062893,COMPOUND,antiprotozoal agent
source_7,CP3-SC1-06,G08,JCP2022_070285,COMPOUND,antiprotozoal agent
source_7,CP3-SC1-06,G10,JCP2022_101199,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-06,G12,JCP2022_083818,COMPOUND,PABA antagonist
source_7,CP3-SC1-06,H04,JCP2022_035649,COMPOUND,hemostatic agent
source_7,CP3-SC1-06,H06,JCP2022_012220,COMPOUND,prostanoid receptor antagonist
source_7,CP3-SC1-06,H08,JCP2022_008133,COMPOUND,bacterial antifolate
source_7,CP3-SC1-06,H10,JCP2022_090587,COMPOUND,thyroid hormone stimulant
source_7,CP3-SC1-06,H12,JCP2022_050988,COMPOUND,purine antagonist
source_7,CP3-SC1-06,H14,JCP2022_083115,COMPOUND,calcium channel blocker
source_7,CP3-SC1-06,H15,JCP2022_064910,COMPOUND,RET tyrosine kinase inhibitor|VEGFR inhibitor
source_7,CP3-SC1-06,H16,JCP2022_007067,COMPOUND,sodium channel blocker
source_7,CP3-SC1-06,H17,JCP2022_038571,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-06,H18,JCP2022_098822,COMPOUND,chloride channel blocker
source_7,CP3-SC1-06,H19,JCP2022_054422,COMPOUND,catechol O methyltransferase inhibitor
source_7,CP3-SC1-06,H20,JCP2022_063493,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-06,H22,JCP2022_029272,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-06,I05,JCP2022_049420,COMPOUND,local anesthetic
source_7,CP3-SC1-06,I20,JCP2022_040064,COMPOUND,adrenergic receptor antagonist
source_7,CP3-SC1-06,I22,JCP2022_091841,COMPOUND,histamine receptor modulator
source_7,CP3-SC1-06,J04,JCP2022_087709,COMPOUND,bacterial 30S ribosomal subunit inhibitor
source_7,CP3-SC1-06,J06,JCP2022_079028,COMPOUND,ATP channel blocker
source_7,CP3-SC1-06,J07,JCP2022_061347,COMPOUND,histamine receptor agonist
source_7,CP3-SC1-06,J11,JCP2022_052273,COMPOUND,other antifungal
source_7,CP3-SC1-06,J12,JCP2022_112571,COMPOUND,antiprotozoal agent
source_7,CP3-SC1-06,J19,JCP2022_014767,COMPOUND,uricosuric blocker
source_7,CP3-SC1-06,K14,JCP2022_017582,COMPOUND,topical anesthetic
source_7,CP3-SC1-06,K16,JCP2022_104888,COMPOUND,angiotensin converting enzyme activator
source_7,CP3-SC1-06,K18,JCP2022_060725,COMPOUND,microtubule inhibitor
source_7,CP3-SC1-06,K20,JCP2022_062725,COMPOUND,HDAC inhibitor
source_7,CP3-SC1-06,L04,JCP2022_035200,COMPOUND,PPAR receptor agonist
source_7,CP3-SC1-06,L10,JCP2022_099313,COMPOUND,other antibiotic
source_7,CP3-SC1-06,L12,JCP2022_011335,COMPOUND,DNA intercalating agent
source_7,CP3-SC1-06,L19,JCP2022_053734,COMPOUND,HMGCR inhibitor
source_7,CP3-SC1-06,L20,JCP2022_089680,COMPOUND,bacterial DNA inhibitor
source_7,CP3-SC1-06,L21,JCP2022_070967,COMPOUND,sodium channel blocker
source_7,CP3-SC1-06,M04,JCP2022_044671,COMPOUND,laxative
source_7,CP3-SC1-06,M09,JCP2022_099896,COMPOUND,anti-inflammatory agent
source_7,CP3-SC1-06,M10,JCP2022_003111,COMPOUND,adrenergic receptor antagonist
source_7,CP3-SC1-06,M12,JCP2022_041515,COMPOUND,calcium channel blocker
source_7,CP3-SC1-06,M18,JCP2022_081943,COMPOUND,alcohol dehydrogenase inhibitor
source_7,CP3-SC1-06,M22,JCP2022_010774,COMPOUND,acetylcholine receptor antagonist
source_7,CP3-SC1-06,N09,JCP2022_022513,COMPOUND,other antifungal
source_7,CP3-SC1-06,N10,JCP2022_101556,COMPOUND,NFkB pathway inhibitor
source_7,CP3-SC1-06,N12,JCP2022_065697,COMPOUND,chemoreceptor agonist
source_7,CP3-SC1-06,N20,JCP2022_108218,COMPOUND,myorelaxant
source_7,CP3-SC1-06,N21,JCP2022_021425,COMPOUND,carbonic anhydrase inhibitor
source_7,CP3-SC1-06,N22,JCP2022_076818,COMPOUND,growth factor receptor activator
source_7,CP3-SC1-06,O04,JCP2022_010814,COMPOUND,antithyroid agent
source_7,CP3-SC1-06,O08,JCP2022_030599,COMPOUND,antiprotozoal agent
source_7,CP3-SC1-06,O14,JCP2022_079268,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-06,O18,JCP2022_061347,COMPOUND,histamine receptor agonist
source_7,CP3-SC1-06,P04,JCP2022_100406,COMPOUND,food preservative
source_7,CP3-SC1-06,P06,JCP2022_116437,COMPOUND,vitamin K antagonist
source_7,CP3-SC1-06,P09,JCP2022_052358,COMPOUND,vitamin B
source_7,CP3-SC1-06,P11,JCP2022_029408,COMPOUND,adenosine receptor agonist
source_7,CP3-SC1-06,P12,JCP2022_077055,COMPOUND,cyclin D inhibitor
source_7,CP3-SC1-06,P14,JCP2022_088927,COMPOUND,tissue transglutaminase inhibitor
source_7,CP3-SC1-06,P15,JCP2022_103006,COMPOUND,anti-pneumocystis agent
source_7,CP3-SC1-06,P17,JCP2022_032468,COMPOUND,nitrification inhibitor
source_7,CP3-SC1-06,P18,JCP2022_056844,COMPOUND,ceramidase inhibitor
source_7,CP3-SC1-07,A03,JCP2022_114839,COMPOUND,serotonin receptor agonist
source_7,CP3-SC1-07,A05,JCP2022_076254,COMPOUND,serotonin receptor agonist
source_7,CP3-SC1-07,A09,JCP2022_052073,COMPOUND,adrenergic receptor antagonist
source_7,CP3-SC1-07,A10,JCP2022_037586,COMPOUND,sodium channel blocker
source_7,CP3-SC1-07,A12,JCP2022_078747,COMPOUND,cathepsin inhibitor
source_7,CP3-SC1-07,A13,JCP2022_082046,COMPOUND,cyclooxygenase inhibitor|prostanoid receptor antagonist
source_7,CP3-SC1-07,A14,JCP2022_072482,COMPOUND,chelating agent
source_7,CP3-SC1-07,A17,JCP2022_064534,COMPOUND,histamine receptor agonist
source_7,CP3-SC1-07,A20,JCP2022_082620,COMPOUND,bacterial antifolate
source_7,CP3-SC1-07,B03,JCP2022_095438,COMPOUND,cholinergic receptor agonist
source_7,CP3-SC1-07,B04,JCP2022_087812,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,B15,JCP2022_061722,COMPOUND,purinergic receptor activator
source_7,CP3-SC1-07,B16,JCP2022_064036,COMPOUND,acetylcholine receptor agonist
source_7,CP3-SC1-07,B17,JCP2022_055115,COMPOUND,ionotropic receptor IR40a activator
source_7,CP3-SC1-07,C03,JCP2022_112292,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,C06,JCP2022_077462,COMPOUND,lipoxygenase inhibitor
source_7,CP3-SC1-07,C07,JCP2022_106859,COMPOUND,adrenergic receptor agonist
source_7,CP3-SC1-07,C08,JCP2022_026329,COMPOUND,benzodiazepine receptor agonist
source_7,CP3-SC1-07,C10,JCP2022_073093,COMPOUND,DNA synthesis inhibitor
source_7,CP3-SC1-07,C11,JCP2022_038869,COMPOUND,DNA inhibitor
source_7,CP3-SC1-07,C14,JCP2022_080325,COMPOUND,urease inhibitor
source_7,CP3-SC1-07,C17,JCP2022_091909,COMPOUND,sodium channel blocker
source_7,CP3-SC1-07,C20,JCP2022_040118,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-07,C21,JCP2022_077448,COMPOUND,bacterial DNA gyrase inhibitor
source_7,CP3-SC1-07,D03,JCP2022_093328,COMPOUND,topoisomerase inhibitor
source_7,CP3-SC1-07,D06,JCP2022_008517,COMPOUND,elastase inhibitor
source_7,CP3-SC1-07,D07,JCP2022_004197,COMPOUND,anthelmintic agent
source_7,CP3-SC1-07,D09,JCP2022_008301,COMPOUND,analgesic agent
source_7,CP3-SC1-07,D13,JCP2022_026330,COMPOUND,immunosuppressant|protein synthesis inhibitor|purine antagonist
source_7,CP3-SC1-07,D16,JCP2022_029414,COMPOUND,glutamate receptor antagonist
source_7,CP3-SC1-07,D18,JCP2022_078143,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-07,D21,JCP2022_089337,COMPOUND,3-ketoacyl CoA thiolase inhibitor
source_7,CP3-SC1-07,D22,JCP2022_083818,COMPOUND,PABA antagonist
source_7,CP3-SC1-07,E03,JCP2022_070805,COMPOUND,serotonin receptor antagonist
source_7,CP3-SC1-07,E04,JCP2022_062631,COMPOUND,analgesic agent
source_7,CP3-SC1-07,E06,JCP2022_092277,COMPOUND,antiseptic
source_7,CP3-SC1-07,E07,JCP2022_087562,COMPOUND,interleukin inhibitor
source_7,CP3-SC1-07,E08,JCP2022_067440,COMPOUND,bacterial antifolate
source_7,CP3-SC1-07,E09,JCP2022_107109,COMPOUND,nootropic agent
source_7,CP3-SC1-07,E10,JCP2022_083901,COMPOUND,dihydrofolate reductase inhibitor
source_7,CP3-SC1-07,E11,JCP2022_086663,COMPOUND,dopamine receptor antagonist|serotonin receptor antagonist
source_7,CP3-SC1-07,E14,JCP2022_050610,COMPOUND,beta amyloid protein neurotoxicity inhibitor|PPAR receptor agonist
source_7,CP3-SC1-07,E16,JCP2022_075251,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-07,E17,JCP2022_066287,COMPOUND,carbonic anhydrase inhibitor
source_7,CP3-SC1-07,F05,JCP2022_005389,COMPOUND,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
source_7,CP3-SC1-07,F06,JCP2022_060129,COMPOUND,histamine receptor agonist
source_7,CP3-SC1-07,F09,JCP2022_036670,COMPOUND,antitussive
source_7,CP3-SC1-07,F17,JCP2022_082117,COMPOUND,analgesic agent
source_7,CP3-SC1-07,F19,JCP2022_098084,COMPOUND,5 alpha reductase inhibitor
source_7,CP3-SC1-07,F21,JCP2022_041200,COMPOUND,local anesthetic
source_7,CP3-SC1-07,G03,JCP2022_094855,COMPOUND,bacterial antifolate
source_7,CP3-SC1-07,G05,JCP2022_082997,COMPOUND,serotonin reuptake inhibitor
source_7,CP3-SC1-07,G07,JCP2022_050861,COMPOUND,chloride channel blocker
source_7,CP3-SC1-07,G18,JCP2022_006006,COMPOUND,estrogenic hormone
source_7,CP3-SC1-07,G19,JCP2022_099082,COMPOUND,adrenergic receptor agonist
source_7,CP3-SC1-07,G22,JCP2022_032376,COMPOUND,adrenergic receptor antagonist
source_7,CP3-SC1-07,H06,JCP2022_053734,COMPOUND,HMGCR inhibitor
source_7,CP3-SC1-07,H09,JCP2022_101199,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,H13,JCP2022_009677,COMPOUND,carbonic anhydrase inhibitor
source_7,CP3-SC1-07,H15,JCP2022_050390,COMPOUND,MEK inhibitor|RAF inhibitor
source_7,CP3-SC1-07,H19,JCP2022_077325,COMPOUND,guanylyl cyclase inhibitor|nitric oxide production inhibitor
source_7,CP3-SC1-07,I03,JCP2022_099115,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-07,I05,JCP2022_056666,COMPOUND,retinoid receptor agonist
source_7,CP3-SC1-07,I10,JCP2022_013937,COMPOUND,GABA receptor antagonist
source_7,CP3-SC1-07,I14,JCP2022_053711,COMPOUND,topical sunscreen agent
source_7,CP3-SC1-07,I16,JCP2022_066994,COMPOUND,potassium channel blocker
source_7,CP3-SC1-07,I18,JCP2022_024747,COMPOUND,potassium channel activator
source_7,CP3-SC1-07,I19,JCP2022_021817,COMPOUND,diuretic
source_7,CP3-SC1-07,I22,JCP2022_032376,COMPOUND,adrenergic receptor antagonist
source_7,CP3-SC1-07,J05,JCP2022_084454,COMPOUND,nitric oxide synthase inhibitor
source_7,CP3-SC1-07,J06,JCP2022_007067,COMPOUND,sodium channel blocker
source_7,CP3-SC1-07,J10,JCP2022_018778,COMPOUND,lipase inhibitor
source_7,CP3-SC1-07,J17,JCP2022_114755,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,J20,JCP2022_047798,COMPOUND,glutathione transferase stimulant
source_7,CP3-SC1-07,J21,JCP2022_053226,COMPOUND,chelating agent
source_7,CP3-SC1-07,K04,JCP2022_013336,COMPOUND,potassium channel activator
source_7,CP3-SC1-07,K06,JCP2022_069326,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-07,K08,JCP2022_025492,COMPOUND,phosphodiesterase inhibitor
source_7,CP3-SC1-07,K09,JCP2022_042239,COMPOUND,adrenergic receptor agonist|serotonin receptor agonist
source_7,CP3-SC1-07,K11,JCP2022_063565,COMPOUND,acetylcholine receptor agonist
source_7,CP3-SC1-07,K14,JCP2022_032702,COMPOUND,prostanoid receptor antagonist
source_7,CP3-SC1-07,K16,JCP2022_029428,COMPOUND,cholinergic receptor antagonist
source_7,CP3-SC1-07,K18,JCP2022_098974,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-07,K19,JCP2022_060311,COMPOUND,monoamine oxidase inhibitor
source_7,CP3-SC1-07,K20,JCP2022_113874,COMPOUND,dopamine receptor partial agonist
source_7,CP3-SC1-07,K22,JCP2022_055273,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,L03,JCP2022_065007,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,L05,JCP2022_107877,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-07,L06,JCP2022_116723,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-07,L07,JCP2022_031975,COMPOUND,protein synthesis inhibitor
source_7,CP3-SC1-07,L12,JCP2022_080186,COMPOUND,androgen receptor antagonist
source_7,CP3-SC1-07,L13,JCP2022_108053,COMPOUND,analgesic agent
source_7,CP3-SC1-07,L17,JCP2022_055885,COMPOUND,cytochrome P450 inhibitor
source_7,CP3-SC1-07,L21,JCP2022_028914,COMPOUND,nitric oxide synthase inhibitor
source_7,CP3-SC1-07,M04,JCP2022_072381,COMPOUND,laxative
source_7,CP3-SC1-07,M05,JCP2022_007419,COMPOUND,hemoglobin oxygen release stimulant
source_7,CP3-SC1-07,M08,JCP2022_073620,COMPOUND,melanin inhibitor
source_7,CP3-SC1-07,M09,JCP2022_093156,COMPOUND,sodium channel blocker
source_7,CP3-SC1-07,M10,JCP2022_066306,COMPOUND,histamine receptor agonist
source_7,CP3-SC1-07,M11,JCP2022_071508,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-07,M12,JCP2022_082732,COMPOUND,lipase inhibitor
source_7,CP3-SC1-07,M13,JCP2022_105481,COMPOUND,vitamin K antagonist
source_7,CP3-SC1-07,M14,JCP2022_065384,COMPOUND,tubulin polymerization inhibitor
source_7,CP3-SC1-07,M15,JCP2022_008513,COMPOUND,monoamine oxidase inhibitor
source_7,CP3-SC1-07,M16,JCP2022_042944,COMPOUND,oxazolidine antiepileptic
source_7,CP3-SC1-07,M18,JCP2022_000438,COMPOUND,potassium channel activator
source_7,CP3-SC1-07,M19,JCP2022_022841,COMPOUND,local anesthetic
source_7,CP3-SC1-07,M20,JCP2022_020521,COMPOUND,uric acid diuretic
source_7,CP3-SC1-07,M21,JCP2022_109210,COMPOUND,acetylcholinesterase inhibitor
source_7,CP3-SC1-07,N08,JCP2022_007511,COMPOUND,phosphodiesterase inhibitor
source_7,CP3-SC1-07,N09,JCP2022_106938,COMPOUND,immunostimulant
source_7,CP3-SC1-07,N10,JCP2022_036168,COMPOUND,adrenergic receptor agonist
source_7,CP3-SC1-07,N13,JCP2022_079094,COMPOUND,cyclooxygenase inhibitor
source_7,CP3-SC1-07,N15,JCP2022_065778,COMPOUND,ATP synthase inhibitor
source_7,CP3-SC1-07,N16,JCP2022_070029,COMPOUND,bacterial permeability inducer
source_7,CP3-SC1-07,N18,JCP2022_027497,COMPOUND,PDGFR tyrosine kinase receptor inhibitor
source_7,CP3-SC1-07,N19,JCP2022_108326,COMPOUND,cyclooxygenase inhibitor|prostanoid receptor antagonist
source_7,CP3-SC1-07,N21,JCP2022_005603,COMPOUND,tyrosinase inhibitor
source_7,CP3-SC1-07,O05,JCP2022_106728,COMPOUND,PPAR receptor agonist
source_7,CP3-SC1-07,O06,JCP2022_098384,COMPOUND,local anesthetic
source_7,CP3-SC1-07,O07,JCP2022_002672,COMPOUND,adrenergic receptor agonist
source_7,CP3-SC1-07,O10,JCP2022_110980,COMPOUND,DNA synthesis inhibitor
source_7,CP3-SC1-07,O11,JCP2022_077871,COMPOUND,sodium channel blocker
source_7,CP3-SC1-07,O12,JCP2022_101410,COMPOUND,local anesthetic
source_7,CP3-SC1-07,O14,JCP2022_055852,COMPOUND,bacterial antifolate
source_7,CP3-SC1-07,O15,JCP2022_074983,COMPOUND,norepinephrine reputake inhibitor
source_7,CP3-SC1-07,O16,JCP2022_057050,COMPOUND,histamine receptor antagonist
source_7,CP3-SC1-07,O21,JCP2022_111174,COMPOUND,dopamine receptor antagonist
source_7,CP3-SC1-07,P03,JCP2022_013535,COMPOUND,acetylcholine receptor antagonist
source_7,CP3-SC1-07,P09,JCP2022_105640,COMPOUND,serotonin receptor agonist
source_7,CP3-SC1-07,P12,JCP2022_033346,COMPOUND,cannabinoid receptor agonist
source_7,CP3-SC1-07,P19,JCP2022_103094,COMPOUND,antibacterial agent
source_7,CP3-SC1-07,P21,JCP2022_039402,COMPOUND,autotaxin inhibitor
source_7,CP3-SC1-08,A08,JCP2022_013133,COMPOUND,tyrosinase inhibitor
source_7,CP3-SC1-08,A14,JCP2022_061437,COMPOUND,potassium channel blocker
source_7,CP3-SC1-08,A16,JCP2022_056078,COMPOUND,interleukin receptor agonist
source_7,CP3-SC1-08,B04,JCP2022_018382,COMPOUND,EGFR inhibitor
source_7,CP3-SC1-08,B05,JCP2022_040550,COMPOUND,PABA antagonist
source_7,CP3-SC1-08,B08,JCP2022_116680,COMPOUND,dihydropteroate synthetase inhibitor
source_7,CP3-SC1-08,B13,JCP2022_007339,COMPOUND,IKK inhibitor|SYK inhibitor
source_7,CP3-SC1-08,C05,JCP2022_035351,COMPOUND,ALK tyrosine kinase receptor inhibitor
source_7,CP3-SC1-08,C07,JCP2022_093059,COMPOUND,anticancer agent
source_7,CP3-SC1-08,C08,JCP2022_107322,COMPOUND,carbonic anhydrase inhibitor
source_7,CP3-SC1-08,C14,JCP2022_061825,COMPOUND,adenosine receptor antagonist
source_7,CP3-SC1-08,C17,JCP2022_096661,COMPOUND,acetylcholine receptor antagonist
