,Metadata_Source,Metadata_Plate,Metadata_Well,Metadata_JCP2022,Metadata_PlateType,Metadata_MoA
15311,source_7,CP6-SC1-03,M11,JCP2022_039646,COMPOUND,acetylcholine receptor antagonist
15312,source_7,CP6-SC1-03,M13,JCP2022_078344,COMPOUND,adrenergic receptor agonist
15313,source_7,CP6-SC1-03,M14,JCP2022_056033,COMPOUND,MEK inhibitor
15314,source_7,CP6-SC1-03,M16,JCP2022_093748,COMPOUND,sodium/glucose cotransporter inhibitor
15315,source_7,CP6-SC1-03,M19,JCP2022_088283,COMPOUND,selective estrogen receptor modulator (SERM)
15316,source_7,CP6-SC1-03,N03,JCP2022_088283,COMPOUND,selective estrogen receptor modulator (SERM)
15317,source_7,CP6-SC1-03,N07,JCP2022_015566,COMPOUND,EGFR inhibitor
15318,source_7,CP6-SC1-03,N09,JCP2022_067970,COMPOUND,Bcr-Abl kinase inhibitor
15319,source_7,CP6-SC1-03,N10,JCP2022_051062,COMPOUND,EGFR inhibitor
15320,source_7,CP6-SC1-03,N18,JCP2022_020587,COMPOUND,dopamine receptor antagonist
15321,source_7,CP6-SC1-03,N19,JCP2022_047979,COMPOUND,casein kinase inhibitor|cell proliferation inhibitor
15322,source_7,CP6-SC1-03,O03,JCP2022_033532,COMPOUND,cyclooxygenase inhibitor
15323,source_7,CP6-SC1-03,O06,JCP2022_103653,COMPOUND,Aurora kinase inhibitor
15324,source_7,CP6-SC1-03,O10,JCP2022_072177,COMPOUND,cell division inducer
15325,source_7,CP6-SC1-03,O12,JCP2022_111531,COMPOUND,cytochrome P450 inhibitor
15326,source_7,CP6-SC1-03,O13,JCP2022_099314,COMPOUND,serotonin receptor agonist
15327,source_7,CP6-SC1-03,O17,JCP2022_023837,COMPOUND,atherogenesis inhibitor
15328,source_7,CP6-SC1-03,O20,JCP2022_090019,COMPOUND,cell cycle inhibitor
15329,source_7,CP6-SC1-03,O22,JCP2022_040874,COMPOUND,antimalarial agent
15330,source_7,CP6-SC1-03,P04,JCP2022_053068,COMPOUND,aryl hydrocarbon receptor agonist
15331,source_7,CP6-SC1-03,P08,JCP2022_075898,COMPOUND,dopamine synthesis inhibitor
15332,source_7,CP6-SC1-03,P09,JCP2022_112404,COMPOUND,ephrin inhibitor
15333,source_7,CP6-SC1-03,P11,JCP2022_053715,COMPOUND,mTOR inhibitor
15334,source_7,CP6-SC1-03,P13,JCP2022_098458,COMPOUND,PI3K inhibitor
15335,source_7,CP6-SC1-03,P14,JCP2022_040599,COMPOUND,ATP channel blocker
15336,source_7,CP6-SC1-03,P20,JCP2022_077671,COMPOUND,opioid receptor agonist
15337,source_7,CP6-SC1-03,P21,JCP2022_107365,COMPOUND,LDL receptor activator
15338,source_7,CP6-SC1-04,A07,JCP2022_069049,COMPOUND,dihydropteroate synthase inhibitor
15339,source_7,CP6-SC1-04,A08,JCP2022_076146,COMPOUND,EGFR inhibitor
15340,source_7,CP6-SC1-04,A09,JCP2022_014078,COMPOUND,hydantoin antiepileptic
15341,source_7,CP6-SC1-04,A10,JCP2022_043852,COMPOUND,ALK tyrosine kinase receptor inhibitor
15342,source_7,CP6-SC1-04,A21,JCP2022_115743,COMPOUND,acetylcholine receptor agonist
15343,source_7,CP6-SC1-04,A22,JCP2022_069563,COMPOUND,glycogen synthase kinase inhibitor
15344,source_7,CP6-SC1-04,B05,JCP2022_030587,COMPOUND,acetylcholine receptor agonist
15345,source_7,CP6-SC1-04,B06,JCP2022_074825,COMPOUND,purinergic receptor antagonist
15346,source_7,CP6-SC1-04,B08,JCP2022_085116,COMPOUND,NOD1 inhibitor
15347,source_7,CP6-SC1-04,B10,JCP2022_102426,COMPOUND,protease inhibitor
15348,source_7,CP6-SC1-04,B18,JCP2022_009883,COMPOUND,hypoxia inducible factor inhibitor
15349,source_7,CP6-SC1-04,B19,JCP2022_116748,COMPOUND,serotonin receptor antagonist
15350,source_7,CP6-SC1-04,B20,JCP2022_029669,COMPOUND,p38 MAPK inhibitor
15351,source_7,CP6-SC1-04,B21,JCP2022_099305,COMPOUND,Aurora kinase inhibitor
15352,source_7,CP6-SC1-04,C04,JCP2022_019001,COMPOUND,PDGFR tyrosine kinase receptor inhibitor
15353,source_7,CP6-SC1-04,C06,JCP2022_053524,COMPOUND,glycogen synthase kinase inhibitor
15354,source_7,CP6-SC1-04,C09,JCP2022_014078,COMPOUND,hydantoin antiepileptic
15355,source_7,CP6-SC1-04,C12,JCP2022_047835,COMPOUND,tubulin polymerization inhibitor
15356,source_7,CP6-SC1-04,C18,JCP2022_078121,COMPOUND,JAK inhibitor
15357,source_7,CP6-SC1-04,C22,JCP2022_082008,COMPOUND,IKK inhibitor
15358,source_7,CP6-SC1-04,D03,JCP2022_066681,COMPOUND,adrenergic receptor antagonist|calcium channel blocker
15359,source_7,CP6-SC1-04,D06,JCP2022_050662,COMPOUND,serotonin receptor antagonist
15360,source_7,CP6-SC1-04,D08,JCP2022_011141,COMPOUND,IKK inhibitor|NFkB pathway inhibitor
15361,source_7,CP6-SC1-04,D09,JCP2022_081708,COMPOUND,AKT inhibitor
15362,source_7,CP6-SC1-04,D10,JCP2022_114839,COMPOUND,serotonin receptor agonist
15363,source_7,CP6-SC1-04,D12,JCP2022_003432,COMPOUND,glutamate receptor positive allosteric modulator
15364,source_7,CP6-SC1-04,D14,JCP2022_075930,COMPOUND,G protein signaling inhibitor
15365,source_7,CP6-SC1-04,D16,JCP2022_050171,COMPOUND,protein kinase inhibitor
15366,source_7,CP6-SC1-04,D17,JCP2022_004754,COMPOUND,adrenergic receptor antagonist|serotonin receptor antagonist
15367,source_7,CP6-SC1-04,D19,JCP2022_039210,COMPOUND,PI3K inhibitor
15368,source_7,CP6-SC1-04,D20,JCP2022_064622,COMPOUND,TP53 inhibitor
15369,source_7,CP6-SC1-04,D22,JCP2022_013455,COMPOUND,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
15370,source_7,CP6-SC1-04,E04,JCP2022_110922,COMPOUND,monopolar spindle 1 kinase inhibitor
15371,source_7,CP6-SC1-04,E06,JCP2022_113064,COMPOUND,RAF inhibitor
15372,source_7,CP6-SC1-04,E07,JCP2022_082600,COMPOUND,phosphodiesterase inhibitor
15373,source_7,CP6-SC1-04,E10,JCP2022_114766,COMPOUND,PI3K inhibitor
15374,source_7,CP6-SC1-04,E14,JCP2022_116517,COMPOUND,EGFR inhibitor
15375,source_7,CP6-SC1-04,E16,JCP2022_001376,COMPOUND,glutamate receptor positive allosteric modulator
15376,source_7,CP6-SC1-04,E18,JCP2022_006029,COMPOUND,RAF inhibitor
15377,source_7,CP6-SC1-04,E20,JCP2022_027945,COMPOUND,mTOR inhibitor
15378,source_7,CP6-SC1-04,E22,JCP2022_025645,COMPOUND,potassium channel blocker
15379,source_7,CP6-SC1-04,F07,JCP2022_026859,COMPOUND,HDAC inhibitor
15380,source_7,CP6-SC1-04,F08,JCP2022_020398,COMPOUND,serotonin receptor antagonist
15381,source_7,CP6-SC1-04,F12,JCP2022_040294,COMPOUND,serotonin receptor antagonist
15382,source_7,CP6-SC1-04,F16,JCP2022_043593,COMPOUND,CC chemokine receptor antagonist
15383,source_7,CP6-SC1-04,F17,JCP2022_042337,COMPOUND,JAK inhibitor
15384,source_7,CP6-SC1-04,F18,JCP2022_075214,COMPOUND,EGFR inhibitor
15385,source_7,CP6-SC1-04,F19,JCP2022_032689,COMPOUND,SRC inhibitor|tubulin polymerization inhibitor
15386,source_7,CP6-SC1-04,F20,JCP2022_116717,COMPOUND,HSP inhibitor
15387,source_7,CP6-SC1-04,F21,JCP2022_071733,COMPOUND,RAF inhibitor
15388,source_7,CP6-SC1-04,G04,JCP2022_041139,COMPOUND,FLT3 inhibitor|JAK inhibitor
15389,source_7,CP6-SC1-04,G06,JCP2022_026193,COMPOUND,MET inhibitor
15390,source_7,CP6-SC1-04,G07,JCP2022_007801,COMPOUND,adrenergic receptor agonist
15391,source_7,CP6-SC1-04,G09,JCP2022_082294,COMPOUND,membrane integrity inhibitor
15392,source_7,CP6-SC1-04,G12,JCP2022_005305,COMPOUND,smoothened receptor antagonist
15393,source_7,CP6-SC1-04,G14,JCP2022_093968,COMPOUND,sodium channel blocker
15394,source_7,CP6-SC1-04,G17,JCP2022_026003,COMPOUND,membrane integrity inhibitor
15395,source_7,CP6-SC1-04,G20,JCP2022_092791,COMPOUND,HDAC inhibitor
15396,source_7,CP6-SC1-04,G22,JCP2022_006316,COMPOUND,FAAH inhibitor
15397,source_7,CP6-SC1-04,H06,JCP2022_006127,COMPOUND,aryl hydrocarbon receptor antagonist
15398,source_7,CP6-SC1-04,H07,JCP2022_010573,COMPOUND,acetylcholine receptor agonist
15399,source_7,CP6-SC1-04,H08,JCP2022_108897,COMPOUND,carbonic anhydrase inhibitor
15400,source_7,CP6-SC1-04,H10,JCP2022_009216,COMPOUND,IKK inhibitor
15401,source_7,CP6-SC1-04,H11,JCP2022_082135,COMPOUND,serotonin receptor antagonist
15402,source_7,CP6-SC1-04,H12,JCP2022_057581,COMPOUND,protein tyrosine kinase inhibitor|tyrosine kinase inhibitor
15403,source_7,CP6-SC1-04,H13,JCP2022_049703,COMPOUND,MEK inhibitor
15404,source_7,CP6-SC1-04,H14,JCP2022_044676,COMPOUND,cyclooxygenase inhibitor
15405,source_7,CP6-SC1-04,H15,JCP2022_093693,COMPOUND,HSP inhibitor
15406,source_7,CP6-SC1-04,H19,JCP2022_033690,COMPOUND,insulin growth factor receptor inhibitor
15407,source_7,CP6-SC1-04,H22,JCP2022_008461,COMPOUND,cyclooxygenase inhibitor
15408,source_7,CP6-SC1-04,I08,JCP2022_089046,COMPOUND,DNA alkylating agent
15409,source_7,CP6-SC1-04,I09,JCP2022_097094,COMPOUND,dopamine receptor agonist
15410,source_7,CP6-SC1-04,I10,JCP2022_068873,COMPOUND,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
15411,source_7,CP6-SC1-04,I11,JCP2022_023933,COMPOUND,hydrogen peroxide decomposition inhibitor
15412,source_7,CP6-SC1-04,I12,JCP2022_087220,COMPOUND,cannabinoid receptor agonist
15413,source_7,CP6-SC1-04,I14,JCP2022_026152,COMPOUND,immunosuppressant
15414,source_7,CP6-SC1-04,I18,JCP2022_058532,COMPOUND,glutamate receptor antagonist
15415,source_7,CP6-SC1-04,I20,JCP2022_008847,COMPOUND,cannabinoid receptor antagonist
15416,source_7,CP6-SC1-04,I21,JCP2022_022692,COMPOUND,cyclooxygenase inhibitor
15417,source_7,CP6-SC1-04,J03,JCP2022_098083,COMPOUND,glucokinase inhibitor
15418,source_7,CP6-SC1-04,J04,JCP2022_106218,COMPOUND,JAK inhibitor
15419,source_7,CP6-SC1-04,J05,JCP2022_099219,COMPOUND,CDK inhibitor
15420,source_7,CP6-SC1-04,J06,JCP2022_090914,COMPOUND,VEGFR inhibitor
15421,source_7,CP6-SC1-04,J07,JCP2022_057825,COMPOUND,LXR agonist
15422,source_7,CP6-SC1-04,J08,JCP2022_010020,COMPOUND,JAK inhibitor
15423,source_7,CP6-SC1-04,J12,JCP2022_061555,COMPOUND,VEGFR inhibitor
15424,source_7,CP6-SC1-04,J15,JCP2022_034039,COMPOUND,JAK inhibitor
15425,source_7,CP6-SC1-04,J16,JCP2022_035748,COMPOUND,non-nucleoside reverse transcriptase inhibitor
15426,source_7,CP6-SC1-04,J17,JCP2022_036107,COMPOUND,FXR agonist
15427,source_7,CP6-SC1-04,J18,JCP2022_003104,COMPOUND,glycogen synthase kinase inhibitor
15428,source_7,CP6-SC1-04,J21,JCP2022_096137,COMPOUND,opioid receptor antagonist
15429,source_7,CP6-SC1-04,J22,JCP2022_043099,COMPOUND,cyclooxygenase inhibitor
15430,source_7,CP6-SC1-04,K03,JCP2022_076968,COMPOUND,adrenergic receptor antagonist
15431,source_7,CP6-SC1-04,K04,JCP2022_075694,COMPOUND,Aurora kinase inhibitor
15432,source_7,CP6-SC1-04,K06,JCP2022_007295,COMPOUND,PI3K inhibitor
15433,source_7,CP6-SC1-04,K07,JCP2022_012266,COMPOUND,adrenergic receptor agonist
15434,source_7,CP6-SC1-04,K08,JCP2022_041185,COMPOUND,PI3K inhibitor
15435,source_7,CP6-SC1-04,K09,JCP2022_033803,COMPOUND,cyclooxygenase inhibitor
15436,source_7,CP6-SC1-04,K11,JCP2022_024749,COMPOUND,serotonin transporter (SERT) inhibitor
15437,source_7,CP6-SC1-04,K12,JCP2022_057254,COMPOUND,HDAC inhibitor
15438,source_7,CP6-SC1-04,K17,JCP2022_032611,COMPOUND,adrenergic receptor agonist
15439,source_7,CP6-SC1-04,K18,JCP2022_028551,COMPOUND,mTOR inhibitor
15440,source_7,CP6-SC1-04,K20,JCP2022_092338,COMPOUND,protein tyrosine kinase inhibitor
15441,source_7,CP6-SC1-04,K21,JCP2022_084103,COMPOUND,carbonic anhydrase inhibitor
15442,source_7,CP6-SC1-04,L04,JCP2022_099372,COMPOUND,serotonin receptor agonist
15443,source_7,CP6-SC1-04,L05,JCP2022_061654,COMPOUND,protein tyrosine kinase inhibitor
15444,source_7,CP6-SC1-04,L06,JCP2022_092084,COMPOUND,glutamate receptor antagonist
15445,source_7,CP6-SC1-04,L07,JCP2022_079645,COMPOUND,FAAH inhibitor
15446,source_7,CP6-SC1-04,L12,JCP2022_108530,COMPOUND,Abl kinase inhibitor|SRC inhibitor|VEGFR inhibitor
15447,source_7,CP6-SC1-04,L14,JCP2022_032710,COMPOUND,histamine receptor antagonist
15448,source_7,CP6-SC1-04,L15,JCP2022_004797,COMPOUND,phosphodiesterase inhibitor
15449,source_7,CP6-SC1-04,L16,JCP2022_017067,COMPOUND,PPAR receptor antagonist
15450,source_7,CP6-SC1-04,L21,JCP2022_043640,COMPOUND,p38 MAPK inhibitor
15451,source_7,CP6-SC1-04,L22,JCP2022_082294,COMPOUND,membrane integrity inhibitor
15452,source_7,CP6-SC1-04,M05,JCP2022_112273,COMPOUND,adrenergic receptor antagonist
15453,source_7,CP6-SC1-04,M06,JCP2022_081881,COMPOUND,ALK tyrosine kinase receptor inhibitor
15454,source_7,CP6-SC1-04,M10,JCP2022_111911,COMPOUND,cholesteryl ester transfer protein inhibitor
15455,source_7,CP6-SC1-04,M11,JCP2022_034151,COMPOUND,AMPK activator
15456,source_7,CP6-SC1-04,M17,JCP2022_012638,COMPOUND,cyclooxygenase inhibitor
15457,source_7,CP6-SC1-04,M18,JCP2022_072343,COMPOUND,BCL inhibitor|MCL1 inhibitor
15458,source_7,CP6-SC1-04,M22,JCP2022_030532,COMPOUND,androgen receptor antagonist
15459,source_7,CP6-SC1-04,N05,JCP2022_078089,COMPOUND,cardiac myosin activator
15460,source_7,CP6-SC1-04,N06,JCP2022_026750,COMPOUND,glutamate receptor antagonist
15461,source_7,CP6-SC1-04,N08,JCP2022_022505,COMPOUND,PPAR receptor antagonist
15462,source_7,CP6-SC1-04,N09,JCP2022_010900,COMPOUND,mTOR inhibitor|PI3K inhibitor
15463,source_7,CP6-SC1-04,N10,JCP2022_075182,COMPOUND,ICAM1 expression inhibitor
15464,source_7,CP6-SC1-04,N11,JCP2022_057929,COMPOUND,FAAH inhibitor
15465,source_7,CP6-SC1-04,N15,JCP2022_041685,COMPOUND,CDK inhibitor
15466,source_7,CP6-SC1-04,N16,JCP2022_015605,COMPOUND,protease-activated receptor inhibitor
15467,source_7,CP6-SC1-04,N22,JCP2022_043075,COMPOUND,cannabinoid receptor antagonist
15468,source_7,CP6-SC1-04,O03,JCP2022_099531,COMPOUND,acetylcholine receptor agonist|nicotinic receptor agonist
15469,source_7,CP6-SC1-04,O06,JCP2022_081455,COMPOUND,CDK inhibitor|growth factor receptor inhibitor
15470,source_7,CP6-SC1-04,O08,JCP2022_079457,COMPOUND,MET inhibitor
15471,source_7,CP6-SC1-04,O12,JCP2022_047925,COMPOUND,MDM inhibitor
15472,source_7,CP6-SC1-04,O13,JCP2022_003696,COMPOUND,protein kinase inhibitor
15473,source_7,CP6-SC1-04,O14,JCP2022_062592,COMPOUND,PKC inhibitor
15474,source_7,CP6-SC1-04,O18,JCP2022_000511,COMPOUND,histamine receptor antagonist
15475,source_7,CP6-SC1-04,O20,JCP2022_019453,COMPOUND,CRTH receptor antagonist
15476,source_7,CP6-SC1-04,P03,JCP2022_074916,COMPOUND,glycolysis inhibitor
15477,source_7,CP6-SC1-04,P04,JCP2022_006798,COMPOUND,cannabinoid receptor inverse agonist
15478,source_7,CP6-SC1-04,P06,JCP2022_085797,COMPOUND,glutamate receptor positive allosteric modulator
15479,source_7,CP6-SC1-04,P12,JCP2022_098297,COMPOUND,Bcr-Abl kinase inhibitor
15480,source_7,CP6-SC1-04,P14,JCP2022_037203,COMPOUND,TGF beta receptor inhibitor
15481,source_7,CP6-SC1-04,P15,JCP2022_022085,COMPOUND,mTOR inhibitor
15482,source_7,CP6-SC1-04,P16,JCP2022_029711,COMPOUND,TRPA1 channel blocker
15483,source_7,CP6-SC1-04,P17,JCP2022_013259,COMPOUND,AMPK activator
15484,source_7,CP6-SC1-04,P18,JCP2022_044514,COMPOUND,carboxylesterase inhibitor
15485,source_7,CP6-SC1-04,P21,JCP2022_025157,COMPOUND,EGFR inhibitor
15486,source_7,CP6-SC1-18,A04,JCP2022_015954,COMPOUND,glutamate receptor antagonist
15487,source_7,CP6-SC1-18,A07,JCP2022_105187,COMPOUND,p38 MAPK inhibitor
15488,source_7,CP6-SC1-18,A11,JCP2022_068699,COMPOUND,purinergic receptor antagonist
15489,source_7,CP6-SC1-18,A15,JCP2022_002271,COMPOUND,acetylcholinesterase inhibitor
15490,source_7,CP6-SC1-18,A20,JCP2022_046524,COMPOUND,coagulation factor inhibitor
15491,source_7,CP6-SC1-18,B17,JCP2022_106735,COMPOUND,antimalarial agent
15492,source_7,CP6-SC1-18,C03,JCP2022_001418,COMPOUND,CDK inhibitor
15493,source_7,CP6-SC1-18,C20,JCP2022_009448,COMPOUND,cyclooxygenase inhibitor
15494,source_7,CP6-SC1-18,D05,JCP2022_000971,COMPOUND,glutamate receptor antagonist
15495,source_7,CP6-SC1-18,D14,JCP2022_056730,COMPOUND,triacylglycerol lipase inhibitor
15496,source_7,CP6-SC1-18,E06,JCP2022_041079,COMPOUND,topoisomerase inhibitor
15497,source_7,CP6-SC1-18,E11,JCP2022_012711,COMPOUND,monoamine oxidase inhibitor
15498,source_7,CP6-SC1-18,E18,JCP2022_080956,COMPOUND,histamine receptor antagonist
15499,source_7,CP6-SC1-18,E21,JCP2022_088857,COMPOUND,histamine receptor antagonist
15500,source_7,CP6-SC1-18,F14,JCP2022_010426,COMPOUND,bone morphogenic protein inhibitor
15501,source_7,CP6-SC1-18,G10,JCP2022_044763,COMPOUND,tissue transglutaminase inhibitor
15502,source_7,CP6-SC1-18,G12,JCP2022_000432,COMPOUND,adrenergic inhibitor
15503,source_7,CP6-SC1-18,G13,JCP2022_089043,COMPOUND,calcium channel blocker
15504,source_7,CP6-SC1-18,G18,JCP2022_043803,COMPOUND,PKC inhibitor
15505,source_7,CP6-SC1-18,H09,JCP2022_097307,COMPOUND,cholinergic receptor antagonist
15506,source_7,CP6-SC1-18,H19,JCP2022_007511,COMPOUND,phosphodiesterase inhibitor
15507,source_7,CP6-SC1-18,I11,JCP2022_020163,COMPOUND,HDAC inhibitor
15508,source_7,CP6-SC1-18,I17,JCP2022_013872,COMPOUND,CC chemokine receptor antagonist
15509,source_7,CP6-SC1-18,I18,JCP2022_043803,COMPOUND,PKC inhibitor
15510,source_7,CP6-SC1-18,J07,JCP2022_030338,COMPOUND,mediator release inhibitor
15511,source_7,CP6-SC1-18,J09,JCP2022_046524,COMPOUND,coagulation factor inhibitor
15512,source_7,CP6-SC1-18,J10,JCP2022_015954,COMPOUND,glutamate receptor antagonist
15513,source_7,CP6-SC1-18,J11,JCP2022_036662,COMPOUND,thiamine uptake blocker
15514,source_7,CP6-SC1-18,J17,JCP2022_054008,COMPOUND,amyloid protein inhibitor|antiamyloidogenic agent
15515,source_7,CP6-SC1-18,J19,JCP2022_008498,COMPOUND,benzodiazepine receptor agonist
15516,source_7,CP6-SC1-18,K04,JCP2022_076735,COMPOUND,nitric oxide synthase inhibitor
15517,source_7,CP6-SC1-18,K07,JCP2022_001418,COMPOUND,CDK inhibitor
15518,source_7,CP6-SC1-18,K18,JCP2022_074957,COMPOUND,chelating agent
15519,source_7,CP6-SC1-18,L03,JCP2022_079297,COMPOUND,acetylcholine receptor antagonist
15520,source_7,CP6-SC1-18,L13,JCP2022_098105,COMPOUND,topical anesthetic
15521,source_7,CP6-SC1-18,L14,JCP2022_012905,COMPOUND,adrenergic receptor agonist|imidazoline receptor agonist
15522,source_7,CP6-SC1-18,L15,JCP2022_000432,COMPOUND,adrenergic inhibitor
15523,source_7,CP6-SC1-18,L17,JCP2022_038697,COMPOUND,acetylcholinesterase inhibitor
15524,source_7,CP6-SC1-18,L19,JCP2022_022739,COMPOUND,glycine transporter inhibitor
15525,source_7,CP6-SC1-18,M08,JCP2022_070801,COMPOUND,adrenergic receptor agonist
15526,source_7,CP6-SC1-18,M11,JCP2022_104892,COMPOUND,antioxidant
15527,source_7,CP6-SC1-18,M15,JCP2022_105696,COMPOUND,sodium channel blocker
15528,source_7,CP6-SC1-18,M21,JCP2022_043198,COMPOUND,vitamin B
15529,source_7,CP6-SC1-18,N07,JCP2022_084760,COMPOUND,acetylcholine receptor antagonist
15530,source_7,CP6-SC1-18,N12,JCP2022_103626,COMPOUND,AMPK inhibitor
15531,source_7,CP6-SC1-18,N15,JCP2022_090741,COMPOUND,cyclooxygenase inhibitor
15532,source_7,CP6-SC1-18,N17,JCP2022_094690,COMPOUND,ornithine decarboxylase inhibitor
15533,source_7,CP6-SC1-18,N19,JCP2022_063370,COMPOUND,acetylcholine precursor
15534,source_7,CP6-SC1-18,O03,JCP2022_089043,COMPOUND,calcium channel blocker
15535,source_7,CP6-SC1-18,O06,JCP2022_084386,COMPOUND,beta amyloid protein neurotoxicity inhibitor
15536,source_7,CP6-SC1-18,O17,JCP2022_108695,COMPOUND,CC chemokine receptor antagonist
15537,source_7,CP6-SC1-18,P09,JCP2022_061347,COMPOUND,histamine receptor agonist
15538,source_7,CP6-SC1-18,P14,JCP2022_032747,COMPOUND,NOD like receptor inhibitor
15539,source_7,CP6-SC1-18,P17,JCP2022_064143,COMPOUND,RAF inhibitor
15540,source_7,CP7-SC1-01,A08,JCP2022_000214,COMPOUND,insulin growth factor receptor inhibitor
15541,source_7,CP7-SC1-01,A09,JCP2022_013455,COMPOUND,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
15542,source_7,CP7-SC1-01,A10,JCP2022_094002,COMPOUND,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
15543,source_7,CP7-SC1-01,A11,JCP2022_097466,COMPOUND,HDAC inhibitor
15544,source_7,CP7-SC1-01,A13,JCP2022_019945,COMPOUND,PARP inhibitor
15545,source_7,CP7-SC1-01,A14,JCP2022_027025,COMPOUND,RAF inhibitor
15546,source_7,CP7-SC1-01,A17,JCP2022_007866,COMPOUND,hedgehog pathway inhibitor|smoothened receptor antagonist
15547,source_7,CP7-SC1-01,A19,JCP2022_105539,COMPOUND,ATM kinase inhibitor
15548,source_7,CP7-SC1-01,A20,JCP2022_026330,COMPOUND,immunosuppressant|protein synthesis inhibitor|purine antagonist
15549,source_7,CP7-SC1-01,A21,JCP2022_107603,COMPOUND,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
15550,source_7,CP7-SC1-01,B03,JCP2022_006390,COMPOUND,secretory phospholipase inhibitor
15551,source_7,CP7-SC1-01,B04,JCP2022_087675,COMPOUND,tyrosine kinase inhibitor
15552,source_7,CP7-SC1-01,B05,JCP2022_070246,COMPOUND,BCL inhibitor
15553,source_7,CP7-SC1-01,B06,JCP2022_038813,COMPOUND,histamine receptor antagonist
15554,source_7,CP7-SC1-01,B07,JCP2022_109925,COMPOUND,protein synthesis stimulant
15555,source_7,CP7-SC1-01,B09,JCP2022_066250,COMPOUND,CDK inhibitor|cell cycle inhibitor|MCL1 inhibitor
15556,source_7,CP7-SC1-01,B11,JCP2022_033054,COMPOUND,STAT inhibitor
15557,source_7,CP7-SC1-01,B12,JCP2022_013346,COMPOUND,sodium channel blocker
15558,source_7,CP7-SC1-01,B13,JCP2022_090992,COMPOUND,tubulin polymerization inhibitor
15559,source_7,CP7-SC1-01,B16,JCP2022_039863,COMPOUND,HDAC inhibitor
15560,source_7,CP7-SC1-01,B18,JCP2022_103401,COMPOUND,adrenergic receptor agonist
15561,source_7,CP7-SC1-01,B20,JCP2022_002057,COMPOUND,Aurora kinase inhibitor
15562,source_7,CP7-SC1-01,B22,JCP2022_017129,COMPOUND,rho associated kinase inhibitor
15563,source_7,CP7-SC1-01,C03,JCP2022_055747,COMPOUND,PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
15564,source_7,CP7-SC1-01,C07,JCP2022_103415,COMPOUND,EGFR inhibitor
15565,source_7,CP7-SC1-01,C08,JCP2022_031708,COMPOUND,aromatase inhibitor
15566,source_7,CP7-SC1-01,C10,JCP2022_043889,COMPOUND,CDK inhibitor
15567,source_7,CP7-SC1-01,C11,JCP2022_024529,COMPOUND,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor
15568,source_7,CP7-SC1-01,C19,JCP2022_055545,COMPOUND,IGF-1 inhibitor|insulin growth factor receptor inhibitor|insulin receptor ligand
15569,source_7,CP7-SC1-01,C21,JCP2022_112436,COMPOUND,MEK inhibitor
15570,source_7,CP7-SC1-01,C22,JCP2022_099327,COMPOUND,glutamate receptor antagonist
15571,source_7,CP7-SC1-01,D03,JCP2022_014091,COMPOUND,VEGFR inhibitor
15572,source_7,CP7-SC1-01,D05,JCP2022_032109,COMPOUND,HDAC inhibitor
15573,source_7,CP7-SC1-01,D06,JCP2022_070642,COMPOUND,angiotensin receptor antagonist
15574,source_7,CP7-SC1-01,D09,JCP2022_076804,COMPOUND,Aurora kinase inhibitor
15575,source_7,CP7-SC1-01,D15,JCP2022_075954,COMPOUND,HSP inhibitor
15576,source_7,CP7-SC1-01,D19,JCP2022_069371,COMPOUND,EGFR inhibitor
15577,source_7,CP7-SC1-01,D21,JCP2022_017740,COMPOUND,melatonin receptor agonist|nitric oxide synthase inhibitor
15578,source_7,CP7-SC1-01,E04,JCP2022_087474,COMPOUND,bromodomain inhibitor
15579,source_7,CP7-SC1-01,E07,JCP2022_046955,COMPOUND,Bcr-Abl kinase inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
